Title,Joy,Love,Anger,Surprise,Sadness,Fear,Protagonist Roles,Time Period,Dominant Time of Day,Genres
Scarface,0.6405070857307091,0.9948446850760172,0.1997644686614306,0.2328832203337097,0.0721291518879089,0.2263826085816422,Spouse/Lover/Ex,Past,Daytime,"['Crime', 'Drama', 'Action']"
Scary Movie 2,0.3887471482336085,0.2888946971262917,0.980969810789834,0.9648484556721418,0.1821934237300679,0.3402353342502471,Realist,Present,Nighttime,"['Horror', 'Comedy', 'Sci-Fi']"
Schindlers List,0.7304217942809602,0.8518984876881159,0.1557027973060158,0.3754745403233377,0.2316577475515076,0.4847255839215509,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Drama', 'War']"
Scott Pilgrim vs the World,0.0908040527998031,0.2992822852648668,0.3835557008611137,0.4461221778650317,0.7565441900943207,0.7306252935038384,Detective/Spy,Future,Nighttime,"['Fantasy', 'Comedy', 'Action']"
Scream 2,0.6195887994126041,0.5313743927390137,0.4879901687002418,0.1511371791486453,0.1985675882870092,0.1262756981658632,Comedian,Present,Nighttime,"['Horror', 'Thriller']"
Scream 3,0.0917312616365494,0.0906252252373871,0.3451041306905655,0.4828837335433102,0.7505073645644518,0.8344611388987326,Monster/Killer/Victim,Past,Daytime,"['Horror', 'Thriller']"
Scream,0.2770194451962813,0.2383476688245303,0.0297127523268921,0.38344296799256,0.828156244946729,0.9980312434577956,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Horror', 'Thriller']"
Se7en,0.5993878407819506,0.9752247996538168,0.0951961389700992,0.3472694728288661,0.0274301081343797,0.2492311432674614,Child,Past,Daytime,"['Drama', 'Thriller']"
Semi-Pro,0.5749413907729699,0.5411725927150866,0.1234895118144926,0.445255124930881,0.2684188474208369,0.4128311349523229,Child,Past,Nighttime,['Comedy']
Sense and Sensibility,0.998743106406585,0.7102840663698842,0.2378411063230562,0.1594591611373313,0.0585743680581178,0.4369288555402052,Realist,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Serenity,0.7374723875732292,0.9675376094532802,0.4128551960996328,0.1225622493088443,0.3928613823892933,0.4768268157784687,Comedian,Past,Daytime,"['Adventure', 'Action', 'Sci-Fi', 'Thriller']"
Serial Mom,0.9380764370991151,0.7602082954374917,0.499302324590388,0.0444754294076333,0.469404418629362,0.4115506424260727,Realist,Present,Daytime,"['Horror', 'Comedy', 'Crime']"
Sex and the City,0.9543303599775916,0.993282865769004,0.0744378712554978,0.3345613731334295,0.2857996479741655,0.4608940361525635,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Sex Lies and Videotape,0.8136326304457192,0.7367869723765241,0.1490943629651498,0.4763199909605943,0.0798088809129478,0.4378885534649105,Comedian,Present,Daytime,['Drama']
Sexual Life,0.592856222799479,0.8144216850067365,0.1860532823841427,0.1197248106758224,0.1422359861290444,0.3937475462300864,Creature/Royalty/Knight/Sorcerer,Future,Daytime,"['Comedy', 'Drama']"
Shakespeare in Love,0.86543769221303,0.9516999591331832,0.3414518997957568,0.495981532485987,0.0615932237535876,0.4554477605150784,Realist,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Shallow Grave,0.902805072439301,0.6589028681523778,0.2845824610460769,0.304425309035227,0.2962004175840115,0.0183318516659656,Detective/Spy,Present,Daytime,"['Crime', 'Comedy', 'Drama', 'Thriller']"
Shame,0.9681801097725244,0.994545322377174,0.0178632416295364,0.3454019369457149,0.2552355461984759,0.0700197948467596,Detective/Spy,Past,Daytime,['Drama']
Shampoo,0.9713128125099048,0.6611018374346855,0.3695560523612692,0.1585712702563572,0.2732459770216481,0.2794099942981102,Traveller/Explorer,Present,Nighttime,['Drama']
Sherlock Holmes,0.6313781599022766,0.5768222733909538,0.0889945027008312,0.4872860590574371,0.2651478640972132,0.3282868377801954,Law Person/Outlaw,Past,Daytime,"['Crime', 'Adventure', 'Action', 'Thriller']"
Shes Out of My League,0.5019033363936405,0.5407125578103174,0.0623647216244204,0.4652370228556083,0.3944227792249432,0.2064511159139437,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Romance']"
Shifty,0.1066859225091346,0.0891527456808302,0.2402730922323326,0.1090707707098674,0.7616773921484157,0.7230695985802973,Realist,Past,Daytime,['Thriller']
Shivers,0.9161491130180748,0.9036460603315704,0.4455067829306147,0.2405616778610467,0.0071821300437855,0.3748129100513908,Traveller/Explorer,Past,Nighttime,"['Horror', 'Sci-Fi']"
Shrek the Third,0.6266506536657757,0.6762078315538607,0.355920556466905,0.3350639260635453,0.1006999564339795,0.0720353838113058,Creature/Royalty/Knight/Sorcerer,Present,Nighttime,"['Comedy', 'Adventure']"
Shrek,0.5223636256683928,0.6448550644701829,0.0200407757454983,0.041321920741954,0.094201452555057,0.2619872802014401,Realist,Present,Daytime,"['Romance', 'Fantasy', 'Family', 'Comedy', 'Adventure']"
Sicario,0.614697082482581,0.5581979884738747,0.0241699937124643,0.2990291311289053,0.3655292431549741,0.1424056309956456,Realist,Future,Daytime,"['Crime', 'Drama', 'Action']"
Sideways,0.6875095955354138,0.6111361808566131,0.0581175394057352,0.0723958068367516,0.1376434563134378,0.4712473137837544,Realist,Past,Daytime,"['Comedy', 'Drama', 'Adventure']"
Signs,0.9243894731933529,0.6465725227927243,0.2636517653639402,0.186815175232318,0.2343074715137414,0.2660683057975769,Creature/Royalty/Knight/Sorcerer,Present,Daytime,"['Horror', 'Drama', 'Sci-Fi', 'Thriller']"
Silence of the Lambs,0.5900490626658799,0.5629443079483155,0.1395739666446749,0.3742366626651893,0.2212630080260054,0.1074335408259569,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Drama', 'Crime', 'Thriller']"
Silver Bullet,0.6864498236099348,0.9090374372567848,0.4398296366314546,0.1201539229047065,0.2762214792483158,0.3575281347796354,Fighter,Past,Daytime,['Horror']
Silver Linings Playbook,0.6339514854904376,0.7526296161183456,0.0977639007341961,0.1387669377427592,0.4804436599195799,0.2140871095548343,Realist,Present,Daytime,"['Comedy', 'Drama', 'Romance']"
Simone,0.7991517973187372,0.8110385615248923,0.3534161702358336,0.1923183818523988,0.4844597524927537,0.2913187601217992,Monster/Killer/Victim,Present,Daytime,"['Comedy', 'Drama', 'Sci-Fi']"
Single White Female,0.6737708586370218,0.503156773903103,0.387604090140853,0.1889173827522255,0.3538245581077401,0.3955016544349628,Monster/Killer/Victim,Past,Nighttime,"['Drama', 'Thriller']"
Sister Act,0.7090219496092592,0.6370455471435985,0.2149187050899237,0.3885097023469766,0.1152527298485803,0.3527593551096167,Spouse/Lover/Ex,Past,Daytime,"['Crime', 'Comedy']"
Six Degrees of Separation,0.9735031713840048,0.5906090552393528,0.1923636846678886,0.2185148595275892,0.4342597031956587,0.0132574746224797,Realist,Past,Nighttime,"['Comedy', 'Drama']"
Sleepless in Seattle,0.599340846531497,0.5625073398213896,0.1699837611734787,0.21087655514222,0.0453747559461803,0.3984900186310477,Fighter,Past,Nighttime,"['Comedy', 'Drama', 'Romance']"
Sleepy Hollow,0.7730612239042602,0.6294419372425293,0.067435215317992,0.1626219120569103,0.334501659016823,0.0094708933090551,Realist,Past,Daytime,['Horror']
Sling Blade,0.7304408469601602,0.7256768050244182,0.0181591597889916,0.4536215960538831,0.4058533221937033,0.1384218461349479,Fighter,Present,Nighttime,['Drama']
Slither,0.4177457300380149,0.208480010846411,0.4368294992119282,0.0959068810704523,0.8903287219050118,0.5317678735131648,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Comedy', 'Sci-Fi']"
Slumdog Millionaire,0.6688005221213958,0.53556031236987,0.3970345511688531,0.1014472750140035,0.25666934991317,0.290090549089823,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Romance']"
Smashed,0.8101462254910929,0.5686029440859297,0.1610233480188785,0.381619646684226,0.2570742194426039,0.155285266756717,Law Person/Outlaw,Past,Daytime,"['Comedy', 'Drama']"
Smokin Aces,0.826312090718869,0.9799719764381288,0.4712606385004764,0.1814338643861057,0.2117773576463223,0.0018414058211527,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Crime', 'Comedy', 'Drama', 'Action']"
Snatch,0.5036419231899569,0.7257471654726083,0.3318991331502398,0.3984747959533509,0.0734887666897542,0.3016237093691842,Creature/Royalty/Knight/Sorcerer,Past,Nighttime,"['Crime', 'Comedy']"
Snow Falling On Cedars,0.6168718058720395,0.5681068967478038,0.356582154153554,0.0370029711887482,0.4655676225176234,0.4348912479868622,Superhuman/Scientist/Alien/Robot,Present,Daytime,['Drama']
Snow White and the Huntsman,0.7903506117797097,0.841587031147917,0.0204912824576828,0.4959303743421495,0.2516554453324405,0.2360165737861125,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Drama', 'Action', 'Adventure']"
So I Married an Axe Murderer,0.6068882838119076,0.907349836882488,0.0120494840136081,0.0750609142137002,0.4420906357451869,0.2023346083255509,Realist,Present,Nighttime,"['Comedy', 'Romance', 'Thriller']"
Solaris,0.8670511487030138,0.936760865740416,0.0568001909259305,0.2652815774392204,0.1036657190477206,0.3081125210687491,Traveller/Explorer,Past,Daytime,"['Drama', 'Romance', 'Sci-Fi']"
Soldier,0.000419781715912,0.3461207876548984,0.491658381430323,0.1149680877467851,0.606082746542847,0.6545913418426232,Soldier,Past,Nighttime,"['Drama', 'Action', 'Sci-Fi']"
Someone To Watch Over Me,0.6270812732192985,0.74879889385541,0.0332142150057662,0.3568869796125664,0.4850729562690234,0.4205246636786093,Realist,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Somethings Gotta Give,0.8342268989674033,0.954970811674968,0.0337092968515579,0.3549131514136422,0.1398614231739578,0.1190920415113677,Child,Future,Daytime,"['Comedy', 'Drama', 'Romance']"
Source Code,0.5836931486681713,0.9406462925740888,0.1314250679358975,0.0077606331172676,0.3892456954452853,0.3247232994400418,Realist,Past,Daytime,"['Sci-Fi', 'Thriller']"
South Park,0.8967685216874295,0.7179538889347442,0.1260365998419346,0.2589619016637456,0.040531195680355,0.2558412481048382,Fighter,Past,Daytime,['Comedy']
Space Milkshake,0.5614678915333808,0.9597532783930268,0.1657236930159408,0.4481972017920353,0.3013037097545278,0.3640145201189577,Realist,Future,Daytime,"['Comedy', 'Sci-Fi']"
Spanglish,0.89781822208071,0.9124779568159964,0.2338108496005588,0.4523510060412828,0.1053342520959938,0.0537227568483397,Soldier,Present,Daytime,"['Comedy', 'Drama', 'Romance']"
Spare Me,0.6461784782515474,0.6264591122756549,0.3749454046976622,0.0577041587773193,0.253506442475061,0.376425444584722,Spouse/Lover/Ex,Past,Daytime,['Thriller']
Spartan,0.3179950413588637,0.1578557174662188,0.3222577185153001,0.254292140218374,0.9006332038003158,0.9875050950817452,Detective/Spy,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Speed Racer,0.6409708955059521,0.6118425759013233,0.4715713044291717,0.1025865844792725,0.0540359484283722,0.3179627227753044,Spouse/Lover/Ex,Past,Daytime,"['Family', 'Action']"
Sphere,0.8950431526668576,0.7944759384224684,0.1550459640166339,0.3484932251371384,0.4072956223908212,0.0714745084906806,Spouse/Lover/Ex,Past,Daytime,"['Sci-Fi', 'Thriller']"
Spider-Man,0.8673265303863649,0.7438646222369225,0.495808431231541,0.4896349259776965,0.3364414736685021,0.4529471344950564,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Action', 'Sci-Fi', 'Adventure']"
St. Elmos Fire,0.7622132970954323,0.7117540268708727,0.1620565502363496,0.3593075805172335,0.0358133986715022,0.1752221197585372,Spouse/Lover/Ex,Present,Nighttime,"['Drama', 'Romance']"
Star Trek First Contact,0.8416053815383101,0.8583664776238986,0.146718284345197,0.0826638931921552,0.4769925928645172,0.413766215096866,Realist,Future,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
Star Trek Generations,0.6817110830620725,0.5771088175223719,0.4703059625100488,0.232500409069236,0.239824231992338,0.4733751682709905,Monster/Killer/Victim,Present,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
Star Trek II The Wrath of Khan,0.8387094874373142,0.7872095149720295,0.0825992642221941,0.1753676280767437,0.3226772391674259,0.0978641343188614,Realist,Past,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
Star Trek Nemesis,0.9960818297533044,0.5328905247880626,0.3645143420618787,0.3165463946324827,0.4901005554120699,0.2726681839424449,Spouse/Lover/Ex,Future,Daytime,"['Drama', 'Thriller', 'Sci-Fi', 'Action', 'Adventure']"
Star Trek The Motion Picture,0.8033713784364873,0.8696778154783784,0.3737615010822407,0.4010176408684541,0.4977663641742032,0.2220663484804782,Law Person/Outlaw,Future,Daytime,['Sci-Fi']
Star Trek,0.6704315932874795,0.8629625326671468,0.036523618179537,0.4351223282524262,0.0977980942050235,0.3861735729769747,Law Person/Outlaw,Future,Daytime,"['Action', 'Sci-Fi', 'Adventure']"
Star Wars A New Hope,0.5362798785642395,0.9548852507681946,0.2456209146321478,0.0885992495449071,0.473370325564437,0.4262167882243701,Traveller/Explorer,Future,Daytime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Star Wars Attack of the Clones,0.7317127737403234,0.8085381633259472,0.3941520533978074,0.4115893216194755,0.1753192030712409,0.1949050499965947,Child,Present,Daytime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Star Wars Return of the Jedi,0.867604361606617,0.7615640912757695,0.2394980341008435,0.0855904975121749,0.2825192885580723,0.0334566571888286,Fighter,Past,Nighttime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Star Wars Revenge of the Sith,0.26912004040342,0.004651098091382,0.1931425204869541,0.3011287401608363,0.7347505801426066,0.8303818280600198,Spouse/Lover/Ex,Present,Daytime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Star Wars The Empire Strikes Back,0.3068233558132772,0.3430734972561052,0.4616834007737521,0.3743007358123794,0.6096069454254065,0.5789523328324186,Monster/Killer/Victim,Present,Nighttime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Star Wars The Force Awakens,0.3250263187999877,0.4155499086990582,0.3213544455340111,0.0915213452956392,0.9737529235969008,0.6792861036484764,Traveller/Explorer,Future,Daytime,"['Fantasy', 'Action', 'Adventure']"
Star Wars The Phantom Menace,0.2557391352555058,0.3308795398978992,0.366988208378303,0.1817121319894706,0.9469136143399692,0.9894275381868356,Realist,Present,Daytime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Starman,0.868450130388192,0.6839838477956595,0.3322820686040079,0.4693969365910888,0.3690534809950985,0.0465397288402598,Superhuman/Scientist/Alien/Robot,Present,Daytime,"['Drama', 'Romance', 'Sci-Fi', 'Adventure']"
Starship Troopers,0.6972512713835722,0.597751619104562,0.0026970449026407,0.4712482074864018,0.2404355376153823,0.1820572347030343,Soldier,Past,Daytime,"['Action', 'Sci-Fi']"
State and Main,0.8525364934642752,0.6990869011524004,0.1011635538413485,0.2936058199201677,0.1883124110484999,0.0416342636994748,Law Person/Outlaw,Past,Daytime,['Comedy']
Stepmom,0.6764609335246454,0.9992296672651958,0.3619806534574806,0.4414594006107321,0.1814277027444011,0.0747931147563392,Fighter,Past,Daytime,"['Comedy', 'Drama']"
Stir of Echoes,0.7745689133353764,0.5884656531141581,0.0670676836066442,0.3957534963739636,0.2519687493451491,0.2566375239558683,Monster/Killer/Victim,Past,Daytime,"['Horror', 'Thriller']"
Storytelling,0.6308276580460792,0.813966513891265,0.4328652362468104,0.3099423496550132,0.0407468985152768,0.192759931685937,Law Person/Outlaw,Past,Daytime,"['Comedy', 'Drama']"
Straight Outta Compton,0.4537462921490744,0.491556874235157,0.1356977354243887,0.1815947232456698,0.9213989660569976,0.7061277561180965,Child,Past,Daytime,['Drama']
Strange Days,0.9179583827018882,0.8576856814539109,0.1606748491177216,0.3262531795698188,0.0224356577959881,0.170534712820855,Fighter,Past,Nighttime,"['Crime', 'Drama', 'Thriller', 'Sci-Fi', 'Action']"
Strangers on a Train,0.6493048137983468,0.806450621602691,0.0115148236484002,0.1096002487184188,0.3385598899249121,0.0431845472158622,Fighter,Past,Nighttime,"['Drama', 'Thriller']"
Sugar and Spice,0.6237350380553122,0.775752609071192,0.4120656385284477,0.0867957296952529,0.430861884535184,0.3512506683569683,Realist,Past,Daytime,['Comedy']
Sugar,0.7752698822662202,0.7149998275645436,0.2901400494149591,0.0243065415087713,0.1103376855963033,0.3411443544601176,Traveller/Explorer,Present,Daytime,['Drama']
Sunset Blvd.,0.6302834017073764,0.7320311323935698,0.3327060976671155,0.0576425249366485,0.0994951497547688,0.1315086973175612,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Drama']
Sunshine Cleaning,0.8897343404339302,0.6099054360601608,0.3853139731153502,0.3781377428523667,0.1657633004767394,0.1706755937174234,Law Person/Outlaw,Past,Daytime,"['Comedy', 'Drama']"
Super 8,0.4084391808013397,0.4529979579372167,0.0911889956367378,0.0379078876710342,0.5415031827366863,0.5451297411127898,Child,Past,Nighttime,"['Sci-Fi', 'Thriller']"
Superbad,0.0040611508187895,0.4636718655992591,0.1289581091368034,0.4448800223807875,0.7837842763661487,0.6881064466955275,Child,Present,Nighttime,['Comedy']
Supergirl,0.7633534033029836,0.9727851384868942,0.1836385695460767,0.2680408155428354,0.3256997842638507,0.3775615344962807,Comedian,Past,Daytime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Surrogates,0.7201940403848286,0.8413856965778231,0.3318477872184205,0.032204175546829,0.2769275597791371,0.0910978221555659,Creature/Royalty/Knight/Sorcerer,Future,Daytime,"['Action', 'Sci-Fi', 'Thriller']"
Suspect Zero,0.9758265784126032,0.8016025794475825,0.1318279194353225,0.4733888280465258,0.4679093562079979,0.2588823846191041,Fighter,Past,Daytime,"['Horror', 'Drama', 'Crime', 'Thriller']"
Sweeney Todd The Demon Barber of Fleet Street,0.5812797024747178,0.5805331742229218,0.3969969214139207,0.3268122728731667,0.331161969809045,0.4011233459257724,Child,Past,Daytime,"['Horror', 'Drama']"
Sweet Smell of Success,0.7540477560967143,0.5729249140318204,0.3381279304404667,0.2258413320726818,0.3370863091643342,0.0614708511573286,Superhuman/Scientist/Alien/Robot,Present,Daytime,['Drama']
Swingers,0.6988080301021422,0.7675905117281967,0.4567448576797159,0.4390465463459407,0.4709990433964088,0.4957990411050701,Law Person/Outlaw,Present,Daytime,"['Comedy', 'Drama']"
Swordfish,0.7712357789235242,0.819859564420359,0.3911255130227953,0.3781134103544979,0.0535913085388725,0.3585582634567247,Comedian,Past,Daytime,"['Action', 'Thriller']"
Synecdoche New York,0.8398887250474427,0.997484397254693,0.4557451771340751,0.3817216175401804,0.3974649942001696,0.483188343859316,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Comedy', 'Drama']"
Syriana,0.7714067757538934,0.7701809627099451,0.2110572243645375,0.320064402033889,0.0595540292235802,0.4400283232802517,Child,Past,Daytime,"['Drama', 'Thriller']"
Take Shelter,0.5566436322648184,0.8365284929071852,0.1344921401303017,0.0610155700832732,0.0332632715649298,0.3272519376504999,Soldier,Present,Daytime,"['Drama', 'Thriller']"
